order_id,order_date,store_name,product_name,category,quantity,unit_price,sales_amount,cost_amount,profit
10262,2025-09-02,Downtown Showroom,Cabinet Handle,Accessories,2,12.54,25.08,7.0,18.08
10263,2024-09-19,Downtown Showroom,Stainless Sink,Kitchen,4,255.48,1021.92,560.0,461.91999999999996
10264,2024-05-23,Downtown Showroom,Kitchen Faucet,Kitchen,3,152.05,456.15000000000003,240.0,216.15000000000003
10265,2024-12-11,Downtown Showroom,Shower Head,Bathroom,2,116.01,232.02,90.0,142.02
10266,2025-09-15,Online Pickup,Bathroom Vanity,Bathroom,5,409.6,2048.0,1300.0,748.0
10267,2025-07-25,Suburban Outlet,Kitchen Faucet,Kitchen,2,144.31,288.62,160.0,128.62
10268,2024-01-02,Online Pickup,Cabinet Handle,Accessories,2,11.57,23.14,7.0,16.14
10269,2024-10-30,Downtown Showroom,Stainless Sink,Kitchen,2,231.66,463.32,280.0,183.32
10270,2024-09-10,Downtown Showroom,Gas Stove,Appliance,4,633.11,2532.44,1520.0,1012.44
10271,2025-10-13,Suburban Outlet,Cutlery Set,Accessories,3,82.3,246.89999999999998,90.0,156.89999999999998
10272,2025-03-28,Downtown Showroom,Cabinet Handle,Accessories,5,10.88,54.400000000000006,17.5,36.900000000000006
10273,2024-02-06,Downtown Showroom,Kitchen Faucet,Kitchen,2,148.05,296.1,160.0,136.10000000000002
10274,2024-06-08,Suburban Outlet,Water Heater,Appliance,3,934.5,2803.5,1560.0,1243.5
10275,2024-01-09,Downtown Showroom,Stainless Sink,Kitchen,2,230.22,460.44,280.0,180.44
10276,2024-08-20,Suburban Outlet,Water Heater,Appliance,2,905.07,1810.14,1040.0,770.1400000000001
10277,2024-04-08,Suburban Outlet,Water Heater,Appliance,2,926.92,1853.84,1040.0,813.8399999999999
10278,2025-10-20,Downtown Showroom,Water Heater,Appliance,4,830.23,3320.92,2080.0,1240.92
10279,2024-07-26,Downtown Showroom,Water Heater,Appliance,1,856.35,856.35,520.0,336.35
10280,2024-05-10,Suburban Outlet,Water Heater,Appliance,2,879.31,1758.62,1040.0,718.6199999999999
10281,2025-02-07,Downtown Showroom,Bathroom Vanity,Bathroom,5,471.23,2356.15,1300.0,1056.15
10282,2024-05-31,Downtown Showroom,Kitchen Faucet,Kitchen,3,164.93,494.79,240.0,254.79000000000002
10283,2024-02-23,Online Pickup,Cabinet Handle,Accessories,2,13.03,26.06,7.0,19.06
10284,2024-04-29,Downtown Showroom,Kitchen Faucet,Kitchen,1,155.9,155.9,80.0,75.9
10285,2025-11-03,Suburban Outlet,Cabinet Handle,Accessories,5,12.77,63.849999999999994,17.5,46.349999999999994
10286,2025-09-19,Online Pickup,Cutlery Set,Accessories,3,82.4,247.20000000000002,90.0,157.20000000000002
10287,2025-08-09,Downtown Showroom,Stainless Sink,Kitchen,4,243.11,972.44,560.0,412.44000000000005
10288,2025-09-16,Downtown Showroom,Gas Stove,Appliance,4,591.23,2364.92,1520.0,844.9200000000001
10289,2025-02-23,Downtown Showroom,Bathroom Vanity,Bathroom,4,452.28,1809.12,1040.0,769.1199999999999
10290,2025-02-25,Downtown Showroom,Stainless Sink,Kitchen,1,273.63,273.63,140.0,133.63
10291,2024-04-13,Downtown Showroom,Bathroom Vanity,Bathroom,3,466.43,1399.29,780.0,619.29
10292,2024-09-10,Suburban Outlet,Cabinet Handle,Accessories,3,11.56,34.68,10.5,24.18
10293,2024-08-14,Downtown Showroom,Kitchen Faucet,Kitchen,1,154.67,154.67,80.0,74.66999999999999
10294,2024-04-21,Suburban Outlet,Water Heater,Appliance,1,917.58,917.58,520.0,397.58000000000004
10295,2025-05-24,Online Pickup,Cutlery Set,Accessories,5,82.73,413.65000000000003,150.0,263.65000000000003
10296,2025-04-17,Online Pickup,Cutlery Set,Accessories,3,85.42,256.26,90.0,166.26
10297,2024-04-08,Suburban Outlet,Shower Head,Bathroom,3,112.62,337.86,135.0,202.86
10298,2024-06-01,Downtown Showroom,Gas Stove,Appliance,1,649.33,649.33,380.0,269.33000000000004
10299,2024-12-03,Suburban Outlet,Cutlery Set,Accessories,3,85.5,256.5,90.0,166.5
10300,2025-12-06,Suburban Outlet,Water Heater,Appliance,3,826.44,2479.32,1560.0,919.3200000000002
10301,2024-06-11,Downtown Showroom,Kitchen Faucet,Kitchen,3,140.65,421.95000000000005,240.0,181.95000000000005
10302,2025-12-20,Downtown Showroom,Gas Stove,Appliance,2,610.54,1221.08,760.0,461.0799999999999
10303,2025-11-11,Online Pickup,Cabinet Handle,Accessories,2,10.92,21.84,7.0,14.84
10304,2024-06-09,Downtown Showroom,Stainless Sink,Kitchen,4,254.82,1019.28,560.0,459.28
10305,2025-08-02,Downtown Showroom,Cabinet Handle,Accessories,2,12.56,25.12,7.0,18.12
10306,2025-02-01,Downtown Showroom,Water Heater,Appliance,5,873.45,4367.25,2600.0,1767.25
10307,2024-10-03,Downtown Showroom,Water Heater,Appliance,1,833.37,833.37,520.0,313.37
10308,2025-05-18,Online Pickup,Cutlery Set,Accessories,5,73.69,368.45,150.0,218.45
10309,2025-01-26,Suburban Outlet,Gas Stove,Appliance,6,546.75,3280.5,2280.0,1000.5
10310,2024-05-14,Suburban Outlet,Kitchen Faucet,Kitchen,4,144.42,577.68,320.0,257.67999999999995
10311,2024-07-13,Downtown Showroom,Cabinet Handle,Accessories,2,12.19,24.38,7.0,17.38
10312,2025-02-04,Downtown Showroom,Shower Head,Bathroom,2,112.22,224.44,90.0,134.44
10313,2025-10-01,Downtown Showroom,Cabinet Handle,Accessories,2,13.0,26.0,7.0,19.0
10314,2024-02-02,Downtown Showroom,Bathroom Vanity,Bathroom,2,473.31,946.62,520.0,426.62
10315,2025-11-18,Downtown Showroom,Bathroom Vanity,Bathroom,3,463.13,1389.3899999999999,780.0,609.3899999999999
10316,2025-04-04,Suburban Outlet,Kitchen Faucet,Kitchen,2,155.5,311.0,160.0,151.0
10317,2025-04-14,Downtown Showroom,Kitchen Faucet,Kitchen,4,147.16,588.64,320.0,268.64
10318,2025-01-09,Suburban Outlet,Bathroom Vanity,Bathroom,3,436.91,1310.73,780.0,530.73
10319,2024-01-22,Downtown Showroom,Shower Head,Bathroom,3,114.38,343.14,135.0,208.14
10320,2025-10-31,Downtown Showroom,Gas Stove,Appliance,2,618.79,1237.58,760.0,477.5799999999999
10321,2024-02-07,Downtown Showroom,Bathroom Vanity,Bathroom,4,490.11,1960.44,1040.0,920.44
10322,2024-08-17,Online Pickup,Kitchen Faucet,Kitchen,3,144.11,432.33000000000004,240.0,192.33000000000004
10323,2024-12-30,Online Pickup,Cutlery Set,Accessories,1,74.3,74.3,30.0,44.3
10324,2025-07-16,Online Pickup,Stainless Sink,Kitchen,1,246.15,246.15,140.0,106.15
10325,2025-03-13,Downtown Showroom,Shower Head,Bathroom,2,111.13,222.26,90.0,132.26
10326,2024-10-09,Downtown Showroom,Water Heater,Appliance,2,827.57,1655.14,1040.0,615.1400000000001
10327,2024-01-27,Suburban Outlet,Shower Head,Bathroom,3,116.5,349.5,135.0,214.5
10328,2024-08-13,Downtown Showroom,Cutlery Set,Accessories,5,76.26,381.3,150.0,231.3
10329,2024-10-03,Online Pickup,Cutlery Set,Accessories,1,79.29,79.29,30.0,49.290000000000006
10330,2025-08-31,Downtown Showroom,Water Heater,Appliance,5,934.52,4672.6,2600.0,2072.6000000000004
10331,2024-10-10,Downtown Showroom,Cabinet Handle,Accessories,5,12.72,63.6,17.5,46.1
10332,2025-04-25,Downtown Showroom,Kitchen Faucet,Kitchen,1,158.42,158.42,80.0,78.41999999999999
10333,2025-03-28,Downtown Showroom,Bathroom Vanity,Bathroom,4,444.4,1777.6,1040.0,737.5999999999999
10334,2025-10-20,Suburban Outlet,Cabinet Handle,Accessories,5,12.9,64.5,17.5,47.0
10335,2025-05-30,Downtown Showroom,Gas Stove,Appliance,3,572.16,1716.48,1140.0,576.48
10336,2025-06-30,Downtown Showroom,Shower Head,Bathroom,4,125.27,501.08,180.0,321.08
10337,2024-07-10,Downtown Showroom,Water Heater,Appliance,1,877.56,877.56,520.0,357.55999999999995
10338,2024-02-18,Downtown Showroom,Shower Head,Bathroom,2,127.75,255.5,90.0,165.5
10339,2025-05-26,Suburban Outlet,Cabinet Handle,Accessories,3,12.23,36.69,10.5,26.189999999999998
10340,2024-01-17,Online Pickup,Cutlery Set,Accessories,1,72.27,72.27,30.0,42.269999999999996
10341,2024-06-20,Online Pickup,Bathroom Vanity,Bathroom,5,428.87,2144.35,1300.0,844.3499999999999
10342,2024-08-07,Suburban Outlet,Shower Head,Bathroom,6,131.46,788.76,270.0,518.76
10343,2024-06-06,Downtown Showroom,Gas Stove,Appliance,3,552.02,1656.06,1140.0,516.06
10344,2025-04-21,Suburban Outlet,Cutlery Set,Accessories,3,73.41,220.23,90.0,130.23
10345,2024-02-15,Downtown Showroom,Gas Stove,Appliance,4,559.98,2239.92,1520.0,719.9200000000001
10346,2025-01-07,Downtown Showroom,Bathroom Vanity,Bathroom,4,410.1,1640.4,1040.0,600.4000000000001
10347,2025-06-01,Online Pickup,Shower Head,Bathroom,1,121.94,121.94,45.0,76.94
10348,2024-04-08,Downtown Showroom,Stainless Sink,Kitchen,5,261.59,1307.9499999999998,700.0,607.9499999999998
10349,2024-02-06,Online Pickup,Cabinet Handle,Accessories,2,12.33,24.66,7.0,17.66
10350,2024-10-06,Downtown Showroom,Shower Head,Bathroom,1,116.68,116.68,45.0,71.68
10351,2024-12-14,Suburban Outlet,Cabinet Handle,Accessories,5,12.71,63.550000000000004,17.5,46.050000000000004
10352,2025-05-11,Suburban Outlet,Bathroom Vanity,Bathroom,4,461.7,1846.8,1040.0,806.8
10353,2024-10-28,Online Pickup,Shower Head,Bathroom,2,110.25,220.5,90.0,130.5
10354,2024-06-29,Suburban Outlet,Cabinet Handle,Accessories,1,12.9,12.9,3.5,9.4
10355,2025-08-29,Suburban Outlet,Water Heater,Appliance,2,942.49,1884.98,1040.0,844.98
10356,2024-04-08,Downtown Showroom,Cabinet Handle,Accessories,3,13.1,39.3,10.5,28.799999999999997
10357,2025-11-30,Suburban Outlet,Shower Head,Bathroom,5,108.21,541.05,225.0,316.04999999999995
10358,2024-04-25,Downtown Showroom,Kitchen Faucet,Kitchen,1,152.6,152.6,80.0,72.6
10359,2024-07-09,Suburban Outlet,Shower Head,Bathroom,3,118.14,354.42,135.0,219.42000000000002
10360,2024-09-09,Suburban Outlet,Shower Head,Bathroom,4,127.52,510.08,180.0,330.08
10361,2024-06-09,Suburban Outlet,Cabinet Handle,Accessories,2,11.37,22.74,7.0,15.739999999999998
10362,2024-09-12,Downtown Showroom,Gas Stove,Appliance,4,644.04,2576.16,1520.0,1056.1599999999999
10363,2024-11-18,Downtown Showroom,Stainless Sink,Kitchen,4,256.34,1025.36,560.0,465.3599999999999
10364,2024-05-07,Suburban Outlet,Gas Stove,Appliance,4,607.9,2431.6,1520.0,911.5999999999999
10365,2024-01-18,Downtown Showroom,Cabinet Handle,Accessories,6,11.26,67.56,21.0,46.56
10366,2025-07-19,Downtown Showroom,Gas Stove,Appliance,2,649.78,1299.56,760.0,539.56
10367,2025-07-23,Downtown Showroom,Cutlery Set,Accessories,4,80.69,322.76,120.0,202.76
10368,2024-11-18,Online Pickup,Kitchen Faucet,Kitchen,1,146.27,146.27,80.0,66.27000000000001
10369,2025-11-16,Suburban Outlet,Gas Stove,Appliance,1,614.75,614.75,380.0,234.75
10370,2025-09-17,Downtown Showroom,Water Heater,Appliance,3,839.62,2518.86,1560.0,958.8600000000001
10371,2024-10-14,Downtown Showroom,Bathroom Vanity,Bathroom,4,451.55,1806.2,1040.0,766.2
10372,2025-10-24,Downtown Showroom,Water Heater,Appliance,1,987.22,987.22,520.0,467.22
10373,2025-09-30,Suburban Outlet,Bathroom Vanity,Bathroom,3,414.85,1244.5500000000002,780.0,464.5500000000002
10374,2024-06-03,Suburban Outlet,Shower Head,Bathroom,3,113.89,341.67,135.0,206.67000000000002
10375,2025-05-04,Downtown Showroom,Cutlery Set,Accessories,6,77.29,463.74,180.0,283.74
10376,2025-01-20,Downtown Showroom,Kitchen Faucet,Kitchen,3,156.98,470.93999999999994,240.0,230.93999999999994
10377,2024-04-13,Downtown Showroom,Water Heater,Appliance,3,860.63,2581.89,1560.0,1021.8899999999999
10378,2025-01-27,Suburban Outlet,Kitchen Faucet,Kitchen,2,135.59,271.18,160.0,111.18
10379,2024-09-02,Suburban Outlet,Water Heater,Appliance,4,811.28,3245.12,2080.0,1165.12
10380,2024-06-24,Downtown Showroom,Shower Head,Bathroom,3,111.83,335.49,135.0,200.49
10381,2024-02-08,Downtown Showroom,Bathroom Vanity,Bathroom,3,461.03,1383.09,780.0,603.0899999999999
10382,2025-04-21,Downtown Showroom,Stainless Sink,Kitchen,2,263.49,526.98,280.0,246.98000000000002
10383,2025-11-12,Online Pickup,Cutlery Set,Accessories,4,84.35,337.4,120.0,217.39999999999998
10384,2025-06-21,Downtown Showroom,Water Heater,Appliance,4,978.57,3914.28,2080.0,1834.2800000000002
10385,2025-02-11,Suburban Outlet,Water Heater,Appliance,3,954.92,2864.7599999999998,1560.0,1304.7599999999998
10386,2025-06-08,Suburban Outlet,Shower Head,Bathroom,4,111.6,446.4,180.0,266.4
10387,2025-05-20,Downtown Showroom,Cutlery Set,Accessories,4,87.37,349.48,120.0,229.48000000000002
10388,2024-02-05,Downtown Showroom,Bathroom Vanity,Bathroom,1,417.88,417.88,260.0,157.88
10389,2025-11-15,Downtown Showroom,Bathroom Vanity,Bathroom,1,456.02,456.02,260.0,196.01999999999998
10390,2024-01-20,Suburban Outlet,Water Heater,Appliance,4,907.56,3630.24,2080.0,1550.2399999999998
10391,2024-11-16,Suburban Outlet,Stainless Sink,Kitchen,3,259.22,777.6600000000001,420.0,357.6600000000001
10392,2025-05-26,Suburban Outlet,Stainless Sink,Kitchen,4,257.41,1029.64,560.0,469.6400000000001
10393,2025-02-03,Suburban Outlet,Kitchen Faucet,Kitchen,3,139.72,419.15999999999997,240.0,179.15999999999997
10394,2025-10-15,Downtown Showroom,Cutlery Set,Accessories,3,82.03,246.09,90.0,156.09
10395,2025-04-15,Online Pickup,Cutlery Set,Accessories,5,79.28,396.4,150.0,246.39999999999998
10396,2024-05-22,Suburban Outlet,Bathroom Vanity,Bathroom,2,454.22,908.44,520.0,388.44000000000005
10397,2024-04-01,Downtown Showroom,Kitchen Faucet,Kitchen,2,147.54,295.08,160.0,135.07999999999998
10398,2024-12-19,Online Pickup,Shower Head,Bathroom,3,110.18,330.54,135.0,195.54000000000002
10399,2025-12-27,Suburban Outlet,Cutlery Set,Accessories,3,83.52,250.56,90.0,160.56
10400,2024-02-20,Suburban Outlet,Kitchen Faucet,Kitchen,1,153.69,153.69,80.0,73.69
10401,2025-10-26,Suburban Outlet,Kitchen Faucet,Kitchen,3,154.18,462.54,240.0,222.54000000000002
10402,2025-11-28,Online Pickup,Water Heater,Appliance,4,965.99,3863.96,2080.0,1783.96
10403,2025-07-28,Suburban Outlet,Bathroom Vanity,Bathroom,2,443.48,886.96,520.0,366.96000000000004
10404,2024-07-08,Downtown Showroom,Kitchen Faucet,Kitchen,2,157.77,315.54,160.0,155.54000000000002
10405,2024-05-04,Downtown Showroom,Cabinet Handle,Accessories,1,12.01,12.01,3.5,8.51
10406,2024-05-29,Online Pickup,Stainless Sink,Kitchen,6,267.41,1604.46,840.0,764.46
10407,2024-11-09,Downtown Showroom,Cabinet Handle,Accessories,3,12.83,38.49,10.5,27.990000000000002
10408,2025-07-23,Downtown Showroom,Stainless Sink,Kitchen,3,249.6,748.8,420.0,328.79999999999995
10409,2024-12-07,Downtown Showroom,Gas Stove,Appliance,3,598.38,1795.1399999999999,1140.0,655.1399999999999
10410,2024-10-31,Downtown Showroom,Bathroom Vanity,Bathroom,2,426.5,853.0,520.0,333.0
10411,2025-11-22,Suburban Outlet,Water Heater,Appliance,3,892.92,2678.7599999999998,1560.0,1118.7599999999998
10412,2025-11-12,Online Pickup,Shower Head,Bathroom,2,115.76,231.52,90.0,141.52
10413,2024-02-23,Downtown Showroom,Cabinet Handle,Accessories,3,11.87,35.61,10.5,25.11
10414,2025-03-19,Downtown Showroom,Cabinet Handle,Accessories,3,11.38,34.14,10.5,23.64
10415,2025-09-04,Downtown Showroom,Gas Stove,Appliance,3,625.12,1875.3600000000001,1140.0,735.3600000000001
10416,2024-09-20,Online Pickup,Stainless Sink,Kitchen,1,245.95,245.95,140.0,105.94999999999999
10417,2024-02-22,Suburban Outlet,Water Heater,Appliance,4,943.56,3774.24,2080.0,1694.2399999999998
10418,2025-07-25,Downtown Showroom,Gas Stove,Appliance,1,642.31,642.31,380.0,262.30999999999995
10419,2025-09-11,Online Pickup,Bathroom Vanity,Bathroom,3,470.04,1410.1200000000001,780.0,630.1200000000001
10420,2024-01-05,Online Pickup,Water Heater,Appliance,3,842.13,2526.39,1560.0,966.3899999999999
10421,2024-04-12,Online Pickup,Bathroom Vanity,Bathroom,2,422.64,845.28,520.0,325.28
10422,2024-07-14,Online Pickup,Kitchen Faucet,Kitchen,6,156.07,936.42,480.0,456.41999999999996
10423,2024-12-15,Downtown Showroom,Cutlery Set,Accessories,4,72.83,291.32,120.0,171.32
10424,2024-02-16,Suburban Outlet,Kitchen Faucet,Kitchen,1,135.12,135.12,80.0,55.120000000000005
10425,2025-10-17,Downtown Showroom,Bathroom Vanity,Bathroom,5,418.61,2093.05,1300.0,793.0500000000002
10426,2024-09-25,Online Pickup,Cabinet Handle,Accessories,2,12.62,25.24,7.0,18.24
10427,2025-01-04,Suburban Outlet,Water Heater,Appliance,2,813.25,1626.5,1040.0,586.5
10428,2025-09-27,Suburban Outlet,Stainless Sink,Kitchen,1,245.52,245.52,140.0,105.52000000000001
10429,2024-04-15,Suburban Outlet,Shower Head,Bathroom,5,110.6,553.0,225.0,328.0
10430,2025-10-31,Downtown Showroom,Stainless Sink,Kitchen,3,250.61,751.83,420.0,331.83000000000004
10431,2025-10-20,Suburban Outlet,Water Heater,Appliance,5,819.06,4095.2999999999997,2600.0,1495.2999999999997
10432,2025-10-18,Online Pickup,Kitchen Faucet,Kitchen,1,140.62,140.62,80.0,60.620000000000005
10433,2024-04-29,Online Pickup,Shower Head,Bathroom,1,125.84,125.84,45.0,80.84
10434,2025-08-26,Downtown Showroom,Water Heater,Appliance,2,960.49,1920.98,1040.0,880.98
10435,2024-02-27,Downtown Showroom,Bathroom Vanity,Bathroom,2,427.41,854.82,520.0,334.82000000000005
10436,2024-12-11,Downtown Showroom,Cabinet Handle,Accessories,2,11.97,23.94,7.0,16.94
10437,2025-04-18,Suburban Outlet,Stainless Sink,Kitchen,3,232.11,696.33,420.0,276.33000000000004
10438,2024-04-26,Online Pickup,Bathroom Vanity,Bathroom,1,461.33,461.33,260.0,201.32999999999998
10439,2024-05-06,Downtown Showroom,Shower Head,Bathroom,1,128.07,128.07,45.0,83.07
10440,2025-01-27,Suburban Outlet,Shower Head,Bathroom,4,112.74,450.96,180.0,270.96
10441,2025-10-02,Online Pickup,Stainless Sink,Kitchen,3,230.82,692.46,420.0,272.46000000000004
10442,2024-02-27,Suburban Outlet,Bathroom Vanity,Bathroom,2,477.24,954.48,520.0,434.48
10443,2025-09-25,Suburban Outlet,Gas Stove,Appliance,3,557.48,1672.44,1140.0,532.44
10444,2025-05-27,Suburban Outlet,Bathroom Vanity,Bathroom,6,426.91,2561.46,1560.0,1001.46
10445,2024-04-05,Suburban Outlet,Shower Head,Bathroom,3,124.88,374.64,135.0,239.64
10446,2025-09-29,Downtown Showroom,Bathroom Vanity,Bathroom,4,490.31,1961.24,1040.0,921.24
10447,2024-04-27,Suburban Outlet,Cabinet Handle,Accessories,2,11.77,23.54,7.0,16.54
10448,2025-07-13,Suburban Outlet,Water Heater,Appliance,1,899.37,899.37,520.0,379.37
10449,2025-08-23,Online Pickup,Kitchen Faucet,Kitchen,1,147.03,147.03,80.0,67.03
10450,2025-05-02,Suburban Outlet,Cabinet Handle,Accessories,4,11.68,46.72,14.0,32.72
10451,2024-08-24,Suburban Outlet,Gas Stove,Appliance,2,635.81,1271.62,760.0,511.6199999999999
10452,2024-09-28,Downtown Showroom,Cutlery Set,Accessories,2,77.87,155.74,60.0,95.74000000000001
10453,2024-07-07,Downtown Showroom,Water Heater,Appliance,1,923.08,923.08,520.0,403.08000000000004
10454,2025-12-04,Downtown Showroom,Kitchen Faucet,Kitchen,1,164.58,164.58,80.0,84.58000000000001
10455,2025-03-22,Downtown Showroom,Cutlery Set,Accessories,5,74.79,373.95000000000005,150.0,223.95000000000005
10456,2025-08-03,Suburban Outlet,Stainless Sink,Kitchen,4,268.34,1073.36,560.0,513.3599999999999
10457,2024-09-03,Online Pickup,Cutlery Set,Accessories,3,80.71,242.13,90.0,152.13
10458,2024-03-16,Downtown Showroom,Water Heater,Appliance,4,953.54,3814.16,2080.0,1734.1599999999999
10459,2024-06-02,Downtown Showroom,Bathroom Vanity,Bathroom,2,446.74,893.48,520.0,373.48
10460,2025-10-17,Online Pickup,Water Heater,Appliance,2,813.25,1626.5,1040.0,586.5
10461,2025-03-10,Downtown Showroom,Cabinet Handle,Accessories,4,12.81,51.24,14.0,37.24
10462,2024-03-26,Suburban Outlet,Cutlery Set,Accessories,2,85.62,171.24,60.0,111.24000000000001
10463,2025-11-27,Suburban Outlet,Shower Head,Bathroom,3,120.02,360.06,135.0,225.06
10464,2024-10-11,Suburban Outlet,Kitchen Faucet,Kitchen,2,144.09,288.18,160.0,128.18
10465,2024-08-07,Downtown Showroom,Kitchen Faucet,Kitchen,4,151.48,605.92,320.0,285.91999999999996
10466,2024-03-09,Downtown Showroom,Cutlery Set,Accessories,3,77.83,233.49,90.0,143.49
10467,2024-02-16,Suburban Outlet,Kitchen Faucet,Kitchen,4,157.87,631.48,320.0,311.48
10468,2024-04-03,Suburban Outlet,Shower Head,Bathroom,3,128.83,386.49,135.0,251.49
10469,2025-03-28,Downtown Showroom,Water Heater,Appliance,4,880.1,3520.4,2080.0,1440.4
10470,2024-07-22,Suburban Outlet,Kitchen Faucet,Kitchen,5,137.5,687.5,400.0,287.5
10471,2024-08-05,Downtown Showroom,Cutlery Set,Accessories,4,79.76,319.04,120.0,199.04000000000002
10472,2025-04-18,Suburban Outlet,Gas Stove,Appliance,3,585.14,1755.42,1140.0,615.4200000000001
10473,2025-03-07,Downtown Showroom,Gas Stove,Appliance,4,602.91,2411.64,1520.0,891.6399999999999
10474,2024-12-06,Online Pickup,Stainless Sink,Kitchen,3,271.67,815.01,420.0,395.01
10475,2025-07-04,Downtown Showroom,Cabinet Handle,Accessories,4,12.28,49.12,14.0,35.12
10476,2025-09-03,Downtown Showroom,Kitchen Faucet,Kitchen,3,137.44,412.32,240.0,172.32
10477,2024-10-15,Downtown Showroom,Cabinet Handle,Accessories,3,11.92,35.76,10.5,25.259999999999998
10478,2024-09-10,Downtown Showroom,Water Heater,Appliance,1,816.76,816.76,520.0,296.76
10479,2024-12-22,Online Pickup,Cutlery Set,Accessories,4,83.92,335.68,120.0,215.68
10480,2024-01-23,Online Pickup,Kitchen Faucet,Kitchen,2,148.82,297.64,160.0,137.64
10481,2025-06-05,Downtown Showroom,Bathroom Vanity,Bathroom,2,463.07,926.14,520.0,406.14
10482,2024-04-09,Downtown Showroom,Shower Head,Bathroom,4,114.57,458.28,180.0,278.28
10483,2024-06-28,Suburban Outlet,Kitchen Faucet,Kitchen,4,150.55,602.2,320.0,282.20000000000005
10484,2024-08-10,Online Pickup,Kitchen Faucet,Kitchen,1,152.08,152.08,80.0,72.08000000000001
10485,2025-10-20,Suburban Outlet,Cabinet Handle,Accessories,7,11.92,83.44,24.5,58.94
10486,2025-03-17,Downtown Showroom,Cabinet Handle,Accessories,2,11.89,23.78,7.0,16.78
10487,2025-08-30,Downtown Showroom,Gas Stove,Appliance,3,600.45,1801.3500000000001,1140.0,661.3500000000001
